gene,mean_rpkm,median_rpkm,n_mutated_samples,mut_freq,n_altered,cna_dir,rna_dir,concordance,concordant,expressed,frac_outlier,transcriptomic,cna_burden,genomic,score
CCDC159,1.3311182266009858,1.0895,0,0.0,22.0,-0.22727272727272727,-0.08444090909090901,buffered,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
INSR,25.465748275862076,18.1974,0,0.0,22.0,-0.22727272727272727,-0.1982629010695187,concordant_down,True,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
VAV1,31.628181773399014,27.721,0,0.0,22.0,-0.22727272727272727,0.016843114973262022,buffered,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
TMEM126A,17.4732802955665,16.6563,0,0.0,17.0,0.29411764705882354,0.5261242386316227,concordant_up,True,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
TRIT1,3.537111822660096,3.3365,0,0.0,17.0,-0.29411764705882354,-0.031055986649979116,buffered,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
CDKN2D,133.79197684729056,108.9426,0,0.0,22.0,-0.22727272727272727,-0.18105073529411758,concordant_down,True,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
CRY2,5.061788669950739,4.3733,0,0.0,13.0,0.38461538461538464,-0.13723984084880644,discordant,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
CRNDE,5.80347536945813,4.0804,0,0.0,13.0,-0.38461538461538464,-0.338887374005305,concordant_down,True,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
ASNA1,27.0148418719212,23.3072,0,0.0,22.0,-0.22727272727272727,0.02991129679144382,buffered,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
AKIRIN1,72.2516157635468,64.0659,0,0.0,17.0,-0.29411764705882354,-0.16396541510221108,concordant_down,True,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
GPATCH3,8.813735960591135,7.8027,0,0.0,20.0,-0.25,0.16734579710144926,discordant,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
TTI2,3.1337167487684736,2.6438,0,0.0,18.0,0.2777777777777778,-0.10948476190476192,discordant,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
ADAMTS10,3.243769458128077,1.4799,0,0.0,22.0,-0.22727272727272727,0.384237834224599,discordant,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
DDOST,47.09978571428572,43.0361,0,0.0,20.0,-0.25,0.3251857246376811,discordant,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
PKN1,35.01378620689657,34.4121,0,0.0,22.0,-0.22727272727272727,0.012552205882352889,buffered,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
GALNT7,12.322812315270944,10.0419,0,0.0,21.0,0.23809523809523808,0.012017205422314978,buffered,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
RELA,41.85755221674876,37.8725,0,0.0,20.0,0.25,-0.2679842753623188,discordant,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
RLF,21.675432019704438,16.0735,0,0.0,17.0,-0.29411764705882354,0.42281531080517304,discordant,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
MIR639,13.489036945812819,11.9289,0,0.0,22.0,-0.22727272727272727,0.05945294117647056,buffered,False,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
LAMTOR1,20.44109162561577,18.5675,0,0.0,15.0,0.3333333333333333,0.3853891375291374,concordant_up,True,True,0.04926108374384237,0.04926108374384237,0.03164556962025317,0.452377439615563,0.5310880829015544
TUBG1,11.598186699507389,7.9644,0,0.0,32.0,0.65625,0.13360153769841268,concordant_up,True,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
NEK7,13.971964039408869,13.6305,0,0.0,32.0,0.65625,-0.08468353174603167,buffered,False,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
SLC39A4,1.7540881773399022,1.2293,0,0.0,26.0,0.8076923076923077,-0.084252331002331,buffered,False,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
ENGASE,4.023046305418718,3.4565,0,0.0,28.0,0.75,-0.10612829670329664,discordant,False,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
PSMB1,58.086618226600955,55.6343,0,0.0,32.0,0.65625,0.08552425595238095,buffered,False,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
EPC1,12.862754679802958,12.0609,0,0.0,21.0,1.0,0.17130257212373992,concordant_up,True,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
FSCN1,18.16858571428571,12.1675,0,0.0,29.0,-0.7241379310344828,-0.30050767174552256,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
LRRC14,4.636597044334974,4.4091,0,0.0,26.0,0.8076923076923077,0.13274772727272727,concordant_up,True,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
EXOC7,10.721081280788177,10.2948,0,0.0,28.0,0.75,-0.056598736263736286,buffered,False,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
RPS12,2649.175205911329,2239.1668,0,0.0,29.0,0.7241379310344828,0.3286157711841754,concordant_up,True,True,0.024630541871921183,0.024630541871921183,0.13291139240506328,0.6866226868439911,0.5310401074649779
SNX13,2.314333497536947,2.1789,0,0.0,26.0,-0.6923076923076923,0.27775075757575746,discordant,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
TUBGCP2,10.931226600985223,10.4536,0,0.0,28.0,0.6428571428571429,0.19209769230769236,concordant_up,True,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
RBFA,5.339706403940887,5.1025,0,0.0,20.0,0.9,0.21303355072463773,concordant_up,True,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
FAM49B,18.753194581280788,17.7771,0,0.0,21.0,0.8571428571428571,0.09505019117135907,buffered,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
C7orf26,31.052625615763542,28.1805,0,0.0,29.0,-0.6206896551724138,-0.12029922480620155,concordant_down,True,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
FAM160B1,22.479668965517256,18.9791,0,0.0,22.0,0.8181818181818182,0.07649090909090916,buffered,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
HSBP1L1,3.976292118226599,3.0379,0,0.0,20.0,0.9,-0.16151637681159425,discordant,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
DCAF6,7.024149261083748,6.5863,0,0.0,31.0,0.5806451612903226,-0.1671516129032258,discordant,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
GHITM,48.95353546798029,48.589,0,0.0,23.0,0.782608695652174,-0.21313487922705313,discordant,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
NSMCE2,4.431450738916256,4.1435,0,0.0,21.0,0.8571428571428571,0.07722419186652767,buffered,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
HDDC2,21.116518226600984,17.9499,0,0.0,31.0,0.5806451612903226,-0.04430645161290321,buffered,False,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
NCOA6,16.476514778325136,15.8308,0,0.0,24.0,-0.75,-0.37366934079601993,concordant_down,True,True,0.029556650246305417,0.029556650246305417,0.11392405063291139,0.6587699700712389,0.5303924390711956
NCF4,49.961704433497566,42.5574,0,0.0,21.0,0.14285714285714285,0.3909604449078901,concordant_up,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
ALG14,2.251894581280787,1.9311,0,0.0,11.0,-0.2727272727272727,0.20272523191094624,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
ORC5,1.6796275862068972,1.4409,0,0.0,17.0,-0.17647058823529413,0.0488588235294118,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
TST,7.159615270935959,4.643,0,0.0,21.0,0.14285714285714285,0.19804174487313192,concordant_up,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
VKORC1,6.01420295566502,4.6716,0,0.0,15.0,-0.2,-0.21898069930069947,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PMM1,1.2327881773399016,1.0337,0,0.0,21.0,0.14285714285714285,0.12555495307612094,concordant_up,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PRR14L,3.4400098522167504,2.8095,0,0.0,21.0,0.14285714285714285,0.109167396593674,concordant_up,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
QSOX2,22.782163054187187,14.0667,0,0.0,28.0,-0.10714285714285714,-0.3347456593406594,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
MIR4658,11.78331083743842,10.344,0,0.0,17.0,-0.17647058823529413,0.029967542761785586,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
DNAJB9,8.434769950738918,7.0179,0,0.0,17.0,-0.17647058823529413,0.20681481017939096,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
AP1S1,2.0399330049261075,1.5498,0,0.0,17.0,-0.17647058823529413,-0.016222611597830637,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
TRIM56,5.11883497536946,4.3387,0,0.0,17.0,-0.17647058823529413,-0.09024847726324577,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
IFI44L,7.697426600985217,1.149,0,0.0,11.0,-0.2727272727272727,0.6160875077303649,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
MYH9,102.64946108374384,92.7848,0,0.0,21.0,0.14285714285714285,-0.20774212721584975,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
SAMD9,3.8545709359605906,2.846,0,0.0,19.0,-0.15789473684210525,0.27666985990155246,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
ZNHIT1,10.055366502463052,8.9281,0,0.0,17.0,-0.17647058823529413,-0.08053012098456402,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
STX4,7.293981280788175,6.4655,0,0.0,15.0,-0.2,0.05804279720279727,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
DHX37,4.8617837438423654,4.6903,0,0.0,11.0,0.2727272727272727,-0.13584749536178103,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
DCUN1D5,6.440941379310344,5.5015,0,0.0,19.0,0.15789473684210525,0.1835983339644074,concordant_up,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
MIR658,2.5399975369458136,2.2992,0,0.0,21.0,0.14285714285714285,-0.07545530066041019,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
HIP1,5.20869359605911,3.8699,0,0.0,22.0,-0.13636363636363635,-0.23893943850267382,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PINX1,4.305365024630542,3.5424,0,0.0,18.0,0.16666666666666666,0.04483547619047614,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
ZNF644,8.958110344827592,7.4346,0,0.0,11.0,-0.2727272727272727,0.17249022881880025,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PTBP2,17.349949753694577,15.0242,0,0.0,11.0,-0.2727272727272727,0.05294613481756341,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
CLPP,38.006912807881776,32.6042,0,0.0,23.0,-0.13043478260869565,-0.11082599033816425,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
ELFN2,3.0790334975369458,1.7353,0,0.0,21.0,0.14285714285714285,0.37661720542231486,concordant_up,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
SLC17A9,10.553616748768471,8.7693,0,0.0,24.0,-0.125,0.019887499999999933,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
ZNF267,5.701375862068964,4.0819,0,0.0,15.0,-0.2,-0.14165263403263406,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
KCTD17,4.885030049261082,4.1491,0,0.0,21.0,0.14285714285714285,-0.08812638164754955,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PES1,6.905131527093595,6.2612,0,0.0,21.0,0.14285714285714285,-0.05694469933958989,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PRR5-ARHGAP8,2.3162216748768474,1.2545,0,0.0,21.0,0.14285714285714285,-0.2317761904761905,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PVRIG,9.738869458128079,5.5023,0,0.0,17.0,-0.17647058823529413,-0.03449766374634962,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
DDX17,82.2202472906404,62.1201,0,0.0,21.0,0.14285714285714285,-0.04384577685088643,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
HNRNPK,68.96589014778324,66.0742,0,0.0,17.0,-0.17647058823529413,-0.3622536503963287,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
GTF2B,19.586168472906415,18.3014,0,0.0,11.0,-0.2727272727272727,0.4022559059987631,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
UCKL1,22.50717536945812,20.525,0,0.0,24.0,-0.125,0.04600652985074629,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
ZSCAN21,1.6927162561576363,1.3694,0,0.0,17.0,-0.17647058823529413,0.14541460158531497,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
MCAT,5.7946123152709355,4.8269,0,0.0,21.0,0.14285714285714285,0.03522196732707687,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
C7orf61,5.111693596059111,3.3204,0,0.0,17.0,-0.17647058823529413,-0.09428306216103458,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
GATAD1,4.276203448275859,4.0205,0,0.0,19.0,-0.15789473684210525,0.06879856115107909,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
DNLZ,3.956241871921184,3.186,0,0.0,28.0,-0.10714285714285714,-0.3401714285714286,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
THAP5,1.7057581280788177,1.4233,0,0.0,17.0,-0.17647058823529413,0.01947647058823531,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
DNAJC5,8.714047290640398,7.357,0,0.0,24.0,-0.125,-0.19515223880597016,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
MIR25,3.4025059113300498,2.6386,0,0.0,17.0,-0.17647058823529413,-0.14299766374634962,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
UBE2I,10.784415763546802,10.2017,0,0.0,20.0,-0.15,-0.5832285507246376,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
UNKL,2.7305157635467987,2.2656,0,0.0,20.0,-0.15,-0.05267855072463767,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
UQCRC2,30.689948768472913,29.4914,0,0.0,15.0,-0.2,0.17142456876456877,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
PHF5A,7.4228807881773395,6.7017,0,0.0,21.0,0.14285714285714285,0.0015501911713590296,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
STAG3L2,1.7631881773399027,1.1903,0,0.0,22.0,-0.13636363636363635,-0.16559164438502674,concordant_down,True,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
GKAP1,3.424875862068965,3.1167,0,0.0,17.0,-0.17647058823529413,0.3521809345014602,discordant,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
STAG3,16.55511034482758,7.2523,0,0.0,17.0,-0.17647058823529413,-0.048872715894868586,buffered,False,True,0.054187192118226604,0.054187192118226604,0.0189873417721519,0.409539265691523,0.5301045864517367
HNRNPU,57.147865024630555,57.5483,1,0.006666666666666667,31.0,0.4838709677419355,,insufficient_data,False,True,,0.0,0.0949367088607595,0.8918454664249884,0.5296008443676837
SEC13,13.202539901477833,12.5166,0,0.0,9.0,-0.7777777777777778,-0.4922666666666666,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
TM9SF4,11.502433990147791,11.5061,0,0.0,17.0,-0.4117647058823529,-0.09298773466833547,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
POLD4,19.318447783251237,16.3666,0,0.0,17.0,0.4117647058823529,0.6851014184397161,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
TPX2,17.582159113300495,12.0575,0,0.0,17.0,-0.4117647058823529,-0.30970070921985815,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
NREP,17.719545812807862,13.1942,0,0.0,15.0,0.4666666666666667,-0.06836209790209792,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
ATIC,11.172601970443347,8.9325,0,0.0,9.0,-0.7777777777777778,-0.13765488441461599,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
SLC15A2,3.1669758620689668,1.8077,0,0.0,7.0,-1.0,0.13822790917691583,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
PCDHGC3,10.213174384236455,5.814,0,0.0,15.0,0.4666666666666667,-0.2038827972027972,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
CRTAP,60.876811330049236,50.3458,0,0.0,9.0,-0.7777777777777778,-0.061233333333333265,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
RTN3,17.443234482758633,15.9967,0,0.0,19.0,0.3684210526315789,0.19586243847027646,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
FBXL17,1.8510724137931036,1.8368,0,0.0,15.0,0.4666666666666667,-0.45187016317016326,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
DIAPH1,51.513013793103454,46.329,0,0.0,15.0,0.4666666666666667,-0.08015752913752912,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
NT5M,2.485832512315272,1.788,0,0.0,36.0,0.19444444444444445,0.09208023679417125,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
BARD1,5.503603448275863,4.3981,0,0.0,9.0,-0.7777777777777778,0.17932289336316176,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
STK11IP,4.825639901477832,4.6639,0,0.0,9.0,-0.7777777777777778,0.15885689783743473,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
LRIG1,14.788908374384242,11.7621,0,0.0,9.0,-0.7777777777777778,0.18150000000000008,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
RPS6KB2,6.491888177339897,6.22,0,0.0,17.0,0.4117647058823529,0.20217859824780976,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
NGLY1,13.214290640394092,12.4379,0,0.0,9.0,-0.7777777777777778,0.32061111111111124,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
FBXO42,5.071651231527094,4.6463,0,0.0,20.0,-0.35,-0.06121427536231882,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
CDCA5,9.132591625615763,6.4116,0,0.0,19.0,0.3684210526315789,-0.11072249148049979,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
SSH3,4.115055665024631,3.2216,0,0.0,17.0,0.4117647058823529,0.16943742177722165,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
ARGLU1,74.30778078817733,73.3952,0,0.0,13.0,-0.5384615384615384,-0.10729999999999995,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
GPX1,173.44673940886707,140.2886,0,0.0,13.0,-0.5384615384615384,-0.5645545358090186,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
PEX14,2.9154743842364534,2.6896,0,0.0,22.0,-0.3181818181818182,0.028252339572192527,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
B4GALT2,2.8109349753694586,2.2731,0,0.0,17.0,-0.4117647058823529,-0.09809249061326662,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
FZR1,14.2458039408867,10.4425,0,0.0,26.0,-0.2692307692307692,-0.1111392191142191,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
PARP14,19.70281330049262,16.8729,0,0.0,7.0,-1.0,0.6421,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
STK24,45.82029704433499,40.8439,0,0.0,13.0,-0.5384615384615384,0.2389258355437665,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
CAPN7,7.288160591133007,6.8409,0,0.0,9.0,-0.7777777777777778,0.2598946308724832,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
TRIM5,4.195752709359606,3.6144,0,0.0,17.0,0.4117647058823529,0.21676257822277842,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
POLA2,5.122019211822657,3.8291,0,0.0,19.0,0.3684210526315789,0.02294498296099967,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
LRRC58,8.116712807881779,7.1991,0,0.0,7.0,-1.0,0.6091701040681173,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
TTC21A,2.2855433497536946,1.8228,0,0.0,9.0,-0.7777777777777778,0.5047589112602534,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
RNF220,7.527536453201969,6.898,0,0.0,17.0,-0.4117647058823529,-0.04260588235294116,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
ATP6V1A,7.217511822660098,6.5775,0,0.0,7.0,-1.0,0.09972658467360454,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
PCDHGA6,8.505048275862068,4.8503,0,0.0,15.0,0.4666666666666667,-0.16406139860139862,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
DMAP1,7.682366995073887,7.5224,0,0.0,17.0,-0.4117647058823529,0.22671176470588236,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
GOLGA4,7.823355172413784,6.8694,0,0.0,9.0,-0.7777777777777778,0.4067026845637585,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
CD74,2260.7196049261083,2013.2084,0,0.0,15.0,0.4666666666666667,-0.04030139860139861,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
CHD1L,20.63059802955665,19.2471,0,0.0,20.0,0.35,0.41341217391304347,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
C3orf33,1.2686413793103442,1.0578,0,0.0,10.0,-0.7,-0.089302027027027,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
TRANK1,6.368910344827583,5.4003,0,0.0,9.0,-0.7777777777777778,0.5114090976882922,discordant,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
IP6K1,14.918496059113288,10.957,0,0.0,13.0,-0.5384615384615384,0.01091331564986738,buffered,False,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
TMCO6,2.059592610837437,1.865,0,0.0,15.0,0.4666666666666667,0.5427645687645688,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
UBA3,12.252441379310339,11.7448,0,0.0,11.0,-0.6363636363636364,-0.18955726654298077,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.04430379746835443,0.5054377608228302,0.5293369794665131
